StockCode,Year,Month,AvgPrice,TotalQuantity,TotalRevenue,Transactions,Countries
37446,2011,9,1.4333333333333333,69,93.65,11,1
37446,2011,10,1.45,62,89.89999999999999,10,3
37446,2011,11,1.45,62,89.89999999999999,13,3
37446,2011,12,1.45,32,46.4,4,1
37447,2009,12,1.4715384615384615,132,185.16,13,2
37447,2010,1,1.49,71,105.78999999999999,8,2
37447,2010,2,1.4493333333333331,116,158.2,15,1
37447,2010,3,1.458695652173913,269,372.01,22,4
37447,2010,4,1.474,201,287.96999999999997,15,1
37447,2010,5,1.4612,303,416.90999999999997,24,4
37447,2010,6,1.49,94,140.06,11,2
37447,2010,7,1.49,132,196.68,14,2
37447,2010,8,1.49,111,165.39,12,3
37447,2010,9,1.49,112,166.88,15,2
37447,2010,10,1.49,232,345.68,25,3
37447,2010,11,1.4728571428571429,163,231.35,14,3
37447,2010,12,1.45,112,155.35999999999999,6,1
37447,2011,1,1.49,44,65.56,4,2
37447,2011,2,1.49,81,120.69,9,3
37447,2011,3,1.49,87,129.63,9,3
37447,2011,4,1.49,104,154.96,11,4
37447,2011,5,1.49,29,43.21,6,2
37447,2011,6,1.49,20,29.799999999999997,3,2
37447,2011,7,1.49,41,61.089999999999996,7,4
37447,2011,8,1.442,80,107.67999999999999,5,1
37447,2011,9,1.49,19,28.31,3,1
37447,2011,10,1.49,64,95.36,6,4
37447,2011,11,1.49,52,77.47999999999999,5,3
37447,2011,12,1.49,24,35.76,2,2
37448,2009,12,1.4710526315789474,379,530.15,34,4
37448,2010,1,1.461764705882353,222,307.74,17,2
37448,2010,2,1.454,270,367.74,20,3
37448,2010,3,1.4728571428571429,317,443.53,25,1
37448,2010,4,1.478,189,270.09,20,1
37448,2010,5,1.483142857142857,313,454.84999999999997,34,7
37448,2010,6,1.4800000000000002,227,326.71,24,3
37448,2010,7,1.4807692307692308,298,432.5,24,3
37448,2010,8,1.4817241379310344,235,338.63,27,2
37448,2010,9,1.4804,275,398.22999999999996,25,2
37448,2010,10,1.49,214,318.85999999999996,20,3
37448,2010,11,1.49,56,83.44,9,1
37448,2010,12,1.49,172,256.28,16,3
37448,2011,1,1.4500000000000002,257,357.01,18,3
37448,2011,2,1.49,94,140.06,11,3
37448,2011,3,1.49,220,327.8,25,5
37448,2011,4,1.4728571428571429,133,186.65,14,4
37448,2011,5,1.49,58,86.42,11,1
37448,2011,6,1.49,44,65.56,8,1
37448,2011,7,1.49,73,108.77,10,3
37448,2011,8,1.49,74,110.25999999999999,9,2
37448,2011,9,1.49,34,50.66,5,1
37448,2011,10,1.49,74,110.25999999999999,9,4
37448,2011,11,1.4715384615384615,136,191.12,13,6
37448,2011,12,1.49,30,44.699999999999996,5,2
37449,2009,12,9.328571428571427,257,2278.75,42,5
37449,2010,1,9.5875,82,734.6999999999999,20,3
37449,2010,2,9.438235294117646,79,704.85,17,3
37449,2010,3,9.521590909090909,189,1694.95,43,4
37449,2010,4,9.336538461538462,198,1720.7,26,2
37449,2010,5,9.774242424242424,107,995.05,33,6
37449,2010,6,9.47875,271,2400.65,40,2
37449,2010,7,9.466666666666665,86,768.6999999999999,21,2
37449,2010,8,8.8625,202,1718.45,4,2
37449,2010,11,9.466666666666667,245,2112.95,12,1
37449,2010,12,9.697826086956521,75,688.25,23,2
37449,2011,1,9.535714285714286,89,781.15,14,1
37449,2011,2,9.678125,57,520.75,16,5
37449,2011,3,9.853333333333332,35,336.65,15,1
37449,2011,4,9.838461538461537,27,257.05,13,2
37449,2011,5,9.662727272727272,54,436.17999999999995,11,3
37449,2011,6,9.95,15,149.25,10,2
37449,2011,7,9.66,16,147.6,5,2
37449,2011,8,9.788888888888888,69,616.95,9,2
37449,2011,9,9.95,8,79.6,6,1
37449,2011,10,9.686363636363636,72,635.1999999999999,11,5
37449,2011,11,9.86470588235294,41,396.34999999999997,17,5
37449,2011,12,9.95,3,29.849999999999998,2,1
37450,2009,12,2.8447368421052635,147,397.65000000000003,17,2
37450,2010,1,2.8642857142857143,95,258.65000000000003,14,2
37450,2010,2,2.79,96,253.2,10,1
37450,2010,3,2.8323529411764703,150,401.7,17,2
37450,2010,4,2.8558823529411765,130,354.70000000000005,17,1
37450,2010,5,2.8794117647058823,127,345.85,16,4
37450,2010,6,2.875,129,351.75,16,2
37450,2010,7,2.873076923076923,210,576.3000000000001,25,2
37450,2010,8,2.9250000000000003,64,181.60000000000002,15,2
37450,2010,9,2.8772727272727274,164,447.8,22,2
37450,2010,10,2.918,174,491.70000000000005,25,5
37450,2010,11,2.854761904761905,186,505.5,21,5
37450,2010,12,2.9000000000000004,70,192.10000000000002,8,1
37450,2011,1,2.816666666666667,128,341.6,9,4
37450,2011,2,2.9500000000000006,21,61.95000000000001,6,3
37450,2011,3,2.85,93,252.75,12,2
37450,2011,4,2.9192307692307695,67,190.45000000000002,12,3
37450,2011,5,2.905555555555556,55,155.05,9,3
37450,2011,6,2.87,24,63.6,5,1
37450,2011,7,2.95,23,67.85000000000001,7,2
37450,2011,8,2.79,51,136.05,5,1
37450,2011,9,2.87,33,90.15,5,2
37450,2011,10,2.905555555555556,43,119.65,9,4
37450,2011,11,2.91,54,152.10000000000002,9,3
37450,2011,12,2.95,3,8.850000000000001,2,1
37451,2010,2,4.95,1,4.95,1,1
37461,2009,12,1.1166666666666667,309,271.04999999999995,9,1
37461,2010,1,1.2055555555555555,131,125.35,9,1
37461,2010,2,1.25,29,36.25,6,1
37461,2010,3,1.15,46,47.9,4,1
37461,2010,4,1.05,68,58.6,2,1
37461,2010,5,1.25,11,13.75,7,1
37461,2010,6,1.25,23,28.75,5,1
37461,2010,7,1.25,12,15.0,4,1
37461,2010,8,1.25,6,7.5,3,1
37461,2010,9,1.25,25,31.25,4,1
37461,2010,10,1.25,26,32.5,5,1
37461,2010,11,1.25,23,28.75,7,1
37461,2010,12,1.25,1,1.25,1,1
37462B,2010,1,0.42,58,24.36,2,1
37462B,2010,2,0.42,24,10.08,1,1
37462B,2010,6,0.42,1,0.42,1,1
37462B,2010,10,0.42,36,15.12,1,1
37462E,2010,2,0.42,24,10.08,1,1
37462E,2010,3,0.42,1,0.42,1,1
37462E,2010,4,0.42,4,1.68,1,1
37462E,2010,6,0.42,24,10.08,1,1
37462E,2010,10,0.42,1,0.42,1,1
37462E,2011,2,0.42,2,0.84,1,1
37462E,2011,6,0.19,12,2.2800000000000002,1,1
37462E,2011,7,0.19,1,0.19,1,1
37462E,2011,11,0.19,12,2.2800000000000002,1,1
37464,2009,12,1.25,14,17.5,7,1
37464,2010,1,1.25,25,31.25,5,2
37464,2010,2,1.25,16,20.0,3,1
37464,2010,3,1.25,14,17.5,2,2
37464,2010,4,1.25,4,5.0,3,1
37464,2010,6,1.25,3,3.75,1,1
37464,2010,7,1.25,22,27.5,2,1
37464,2010,8,1.25,13,16.25,2,1
37464,2010,9,1.155,48,53.160000000000004,2,2
37464,2010,10,1.2120000000000002,60,68.16,5,1
37464,2010,11,1.25,53,66.25,12,1
37464,2010,12,1.25,3,3.75,2,1
37467,2009,12,0.85,5,4.25,4,1
37467,2010,3,0.85,13,11.049999999999999,2,1
37467,2010,4,0.85,12,10.2,1,1
37467,2010,7,0.85,1,0.85,1,1
37467,2010,10,0.85,28,23.799999999999997,6,3
37467,2010,11,0.85,25,21.25,3,1
37467,2011,1,0.85,22,18.7,3,1
37467,2011,4,0.39,4,1.56,1,1
37467,2011,5,0.39,12,4.68,1,1
37467,2011,6,0.39,12,4.68,1,1
37467,2011,7,0.39,26,10.139999999999999,2,1
37467,2011,8,0.39,12,4.68,1,1
37467,2011,10,0.39,40,15.6,2,1
37468,2011,4,0.39,13,5.069999999999999,2,1
37468,2011,5,0.39,1,0.39,1,1
37468,2011,6,0.39,8,3.12,2,1
37468,2011,7,0.39,2,0.78,1,1
37468,2011,9,0.39,38,14.82,5,1
37468,2011,10,0.39,1,0.39,1,1
37471,2010,3,0.85,4,3.4,1,1
37471,2010,8,0.1,684,68.4,1,1
37471,2010,9,0.1,684,68.4,1,1
37471,2011,5,0.85,12,10.2,1,1
37474,2009,12,9.95,2,19.9,2,1
37474,2010,1,9.95,2,19.9,2,2
37474,2010,2,9.95,2,19.9,2,1
37474,2010,3,9.95,2,19.9,2,1
37474,2010,4,9.95,4,39.8,3,1
37474,2010,5,9.95,1,9.95,1,1
37474,2010,6,9.658,10,90.74,5,2
37474,2010,7,9.95,7,69.64999999999999,6,2
37474,2010,9,9.584999999999999,10,90.74,4,3
37474,2010,10,9.95,9,89.55,4,1
37474,2010,11,9.95,9,89.55,8,1
37475,2009,12,9.95,1,9.95,1,1
37475,2010,1,9.95,2,19.9,1,1
37475,2010,2,9.95,3,29.849999999999998,2,1
37475,2010,3,9.95,5,49.75,2,1
37475,2010,4,9.95,1,9.95,1,1
37475,2010,5,9.95,2,19.9,1,1
37475,2010,6,9.95,2,19.9,2,2
37475,2010,7,9.95,1,9.95,1,1
37475,2010,8,9.463333333333333,8,70.84,3,1
37475,2010,9,9.95,1,9.95,1,1
37475,2010,10,9.95,4,39.8,3,1
37475,2010,11,9.95,8,79.6,4,1
37475,2010,12,9.95,4,39.8,1,1
37475,2011,1,8.976666666666667,13,111.83,3,2
37475,2011,3,9.95,3,29.849999999999998,2,1
37475,2011,4,9.95,2,19.9,2,1
37475,2011,6,9.219999999999999,7,60.89,2,2
37475,2011,7,9.95,5,49.75,3,2
37475,2011,8,9.95,3,29.849999999999998,3,3
37475,2011,9,9.95,1,9.95,1,1
37475,2011,10,9.95,1,9.95,1,1
37475,2011,11,9.803999999999998,16,150.44,10,3
37475,2011,12,9.95,1,9.95,1,1
37476,2009,12,9.219999999999999,7,60.89,2,1
37476,2010,1,9.95,3,29.849999999999998,2,1
37476,2010,4,9.95,2,19.9,2,1
37476,2010,6,9.95,5,49.75,4,1
37476,2010,7,9.95,1,9.95,1,1
37476,2010,8,9.95,1,9.95,1,1
37476,2010,9,9.95,1,9.95,1,1
37476,2010,11,9.95,7,69.64999999999999,5,1
37476,2011,1,9.95,1,9.95,1,1
37476,2011,5,9.219999999999999,8,70.84,2,1
37476,2011,6,9.95,5,49.75,3,2
37476,2011,7,9.95,1,9.95,1,1
37476,2011,9,9.95,1,9.95,1,1
37476,2011,10,9.95,1,9.95,1,1
37477B,2009,12,3.75,2,7.5,2,1
37477B,2010,2,3.75,1,3.75,1,1
37477B,2010,3,3.75,2,7.5,2,2
37477B,2010,4,3.75,1,3.75,1,1
37477B,2010,7,3.75,1,3.75,1,1
37477B,2010,11,3.75,4,15.0,1,1
37477C,2010,11,3.75,6,22.5,1,1
37479B,2010,2,0.85,480,408.0,1,1
37479B,2010,6,1.6749999999999998,325,261.75,2,1
37479B,2010,7,0.8,288,230.4,1,1
37479B,2010,8,2.55,6,15.299999999999999,1,1
37479B,2010,9,2.55,12,30.599999999999998,1,1
37479B,2010,11,2.55,2,5.1,1,1
37479B,2010,12,2.55,3,7.6499999999999995,2,1
37479B,2011,1,2.55,1,2.55,1,1
37479B,2011,3,0.8219999999999998,12,6.84,5,1
37479B,2011,4,0.39,20,7.8,4,1
37479B,2011,5,0.39,18,7.02,2,1
37479B,2011,6,0.38999999999999996,73,28.470000000000002,3,1
37479P,2010,6,2.55,1,2.55,1,1
37479P,2010,8,2.55,6,15.299999999999999,1,1
37479P,2010,12,2.55,2,5.1,1,1
37479P,2011,1,2.55,1,2.55,1,1
37479P,2011,3,0.39,3,1.17,2,1
37479P,2011,4,0.39,20,7.8,4,1
37479P,2011,6,0.39,6,2.34,1,1
37479P,2011,7,0.38999999999999996,16,6.24,3,1
37479P,2011,9,0.38999999999999996,30,11.7,3,1
37479P,2011,10,0.38999999999999996,18,7.02,3,2
37479P,2011,11,0.38999999999999996,22,8.58,2,2
37481,2010,6,2.55,6,15.299999999999999,1,1
37482B,2009,12,2.55,6,15.299999999999999,1,1
37482B,2010,1,2.55,6,15.299999999999999,1,1
37482B,2010,2,0.85,480,408.0,1,1
37482B,2010,3,1.7,510,443.7,2,1
37482B,2010,4,0.85,246,209.1,1,1
37482B,2010,8,2.55,1,2.55,1,1
37482P,2009,12,2.55,12,30.599999999999998,2,1
37482P,2010,1,2.55,12,30.599999999999998,1,1
37482P,2010,2,2.55,6,15.299999999999999,1,1
37482P,2010,3,2.55,30,76.5,4,2
37482P,2010,4,2.55,1,2.55,1,1
37482P,2010,5,2.55,2,5.1,1,1
37482P,2010,6,2.55,9,22.95,2,1
37482P,2010,7,2.55,12,30.599999999999998,2,2
37482P,2010,8,2.55,14,35.699999999999996,3,2
37482P,2010,9,2.55,6,15.299999999999999,1,1
37482P,2010,10,2.55,40,102.0,5,1
37482P,2010,11,2.55,15,38.25,4,2
37482P,2010,12,2.55,1,2.55,1,1
37482P,2011,1,2.55,13,33.15,3,2
37482P,2011,3,0.38999999999999996,248,96.72,21,1
37482P,2011,4,0.39,215,83.85,9,1
37483,2010,5,2.55,12,30.599999999999998,5,1
37483,2010,6,2.334,131,202.29,5,1
37484,2009,12,6.75,1,6.75,1,1
37485,2009,12,4.580000000000001,41,170.49,11,1
37485,2010,1,4.65,3,13.950000000000001,1,1
37485,2010,2,4.65,5,23.25,3,1
37487B,2011,4,0.29,68,19.72,2,1
37488A,2010,2,2.95,2,5.9,1,1
37488A,2010,4,2.95,1,2.95,1,1
37488A,2011,3,0.39,2,0.78,1,1
37488A,2011,4,0.39,26,10.14,2,1
37489A,2009,12,1.95,1,1.95,1,1
37489A,2010,1,1.95,1,1.95,1,1
37489A,2010,2,1.95,1,1.95,1,1
37489A,2010,3,1.95,3,5.85,2,1
37489A,2010,7,1.95,2,3.9,1,1
37489A,2010,11,1.95,2,3.9,1,1
37489A,2010,12,1.95,1,1.95,1,1
37489A,2011,4,0.39,4,1.56,1,1
37489A,2011,5,0.39,6,2.34,2,1
37489A,2011,6,0.39,1,0.39,1,1
37489A,2011,7,0.39,2,0.78,1,1
37489A,2011,8,0.39,2,0.78,1,1
37489A,2011,9,0.38999999999999996,9,3.5100000000000002,3,1
37489A,2011,10,0.38999999999999996,4,1.56,2,1
37489A,2011,11,0.39,4,1.56,2,1
37489B,2010,2,1.95,1,1.95,1,1
37489B,2010,3,1.95,3,5.85,2,1
37489B,2010,7,1.95,2,3.9,1,1
37489B,2010,8,1.95,1,1.95,1,1
37489B,2010,12,1.95,1,1.95,1,1
37489B,2011,1,1.95,2,3.9,1,1
37489B,2011,4,0.39,4,1.56,1,1
37489B,2011,5,0.39,6,2.34,2,1
37489B,2011,6,0.39,1,0.39,1,1
37489B,2011,7,0.39,3,1.17,1,1
37489B,2011,9,0.38999999999999996,10,3.9000000000000004,3,1
37489B,2011,11,0.39,4,1.56,2,1
37489C,2009,12,1.95,1,1.95,1,1
37489C,2010,1,1.95,1,1.95,1,1
37489C,2010,12,1.95,1,1.95,1,1
37489C,2011,1,1.95,2,3.9,1,1
37489C,2011,4,0.39,4,1.56,1,1
37489C,2011,5,0.39,6,2.34,2,1
37489C,2011,6,0.39,2,0.78,1,1
37489C,2011,9,0.39,8,3.12,2,1
37489D,2010,1,1.95,1,1.95,1,1
37489D,2010,3,1.95,2,3.9,1,1
37489D,2010,7,1.95,2,3.9,1,1
37489D,2010,11,1.95,1,1.95,1,1
37489D,2010,12,1.95,1,1.95,1,1
37489D,2011,4,0.39,4,1.56,1,1
37489D,2011,5,0.39,6,2.34,2,1
37489D,2011,6,0.39,1,0.39,1,1
37489D,2011,7,0.39,1,0.39,1,1
37489D,2011,8,0.39,2,0.78,1,1
37489D,2011,9,0.39,11,4.29,4,1
37489D,2011,10,0.38999999999999996,5,1.9500000000000002,2,1
37489D,2011,11,0.39,7,2.73,2,1
37489D,2011,12,0.39,2,0.78,1,1
37491A,2010,2,1.65,1,1.65,1,1
37491A,2010,3,1.65,2,3.3,1,1
37491A,2010,5,1.65,1,1.65,1,1
37491A,2010,7,1.65,3,4.949999999999999,2,1
37491B,2010,1,1.65,2,3.3,1,1
37491B,2010,3,1.65,2,3.3,1,1
37491B,2010,5,1.65,1,1.65,1,1
37491B,2010,7,1.65,1,1.65,1,1
37491B,2011,7,1.65,4,6.6,1,1
37491C,2009,12,1.65,1,1.65,1,1
37491C,2010,1,1.65,2,3.3,1,1
37491C,2010,2,1.65,1,1.65,1,1
37491C,2010,3,1.65,2,3.3,1,1
37491C,2010,5,1.65,1,1.65,1,1
37491C,2010,7,1.65,1,1.65,1,1
37491C,2011,7,1.65,8,13.2,1,1
37491D,2010,2,1.65,1,1.65,1,1
37491D,2010,3,1.65,2,3.3,1,1
37491D,2010,5,1.65,1,1.65,1,1
37491D,2010,6,1.65,8,13.2,1,1
37491D,2011,7,1.65,2,3.3,1,1
37492A,2009,12,3.75,107,206.54999999999998,10,2
37492B,2009,12,3.5250000000000004,162,285.29999999999995,8,1
37492B,2010,1,3.9000000000000004,15,33.75,4,1
37492B,2010,2,4.65,2,9.3,2,1
37492B,2010,3,3.15,197,340.05,10,1
37492B,2010,4,3.1500000000000004,16,38.4,2,1
37492B,2010,5,3.9000000000000004,18,47.699999999999996,4,1
37492B,2010,6,3.6500000000000004,34,86.1,6,2
37492B,2010,7,3.1500000000000004,30,67.5,4,1
37492B,2010,8,3.1500000000000004,13,24.449999999999996,2,1
37492B,2010,10,4.65,1,4.65,1,1
37492C,2009,12,3.3642857142857143,175,309.75,7,1
37492C,2010,1,4.05,18,47.7,5,1
37492C,2010,2,3.1500000000000004,26,48.89999999999999,4,1
37492C,2010,3,3.9000000000000004,17,43.05,4,1
37492C,2010,4,4.65,1,4.65,1,1
37492C,2010,5,4.65,4,18.6,2,1
37492D,2009,12,3.75,166,303.9,10,1
37492D,2010,1,3.1500000000000004,13,24.449999999999996,2,1
37492D,2010,2,4.65,2,9.3,2,1
37492D,2010,3,3.792857142857143,162,285.3,7,1
37492D,2010,4,3.6500000000000004,16,41.4,3,1
37494A,2009,12,2.8772727272727274,99,263.25,11,3
37494A,2010,1,2.95,57,168.15000000000003,13,2
37494A,2010,2,2.55,36,91.8,1,1
37495,2009,12,3.75,64,240.0,15,2
37495,2010,1,3.71,96,331.2,20,3
37495,2010,2,3.711904761904762,87,297.45,21,2
37495,2010,3,3.692857142857143,92,316.2,14,3
37495,2010,4,3.7055555555555557,109,379.95,18,3
37495,2010,5,3.75,43,161.25,15,2
37495,2010,6,3.7078947368421056,81,274.95,19,3
37495,2010,7,3.711904761904762,149,529.95,21,2
37495,2010,8,3.7203703703703703,168,601.2,27,5
37495,2010,9,3.75,57,213.75,12,3
37495,2010,10,3.75,62,232.5,16,5
37495,2010,11,3.6166666666666667,64,211.2,6,3
37495,2010,12,3.75,21,78.75,6,2
37495,2011,1,3.75,34,127.5,9,3
37495,2011,2,3.75,17,63.75,5,2
37495,2011,3,3.75,51,191.25,7,4
37495,2011,4,3.75,28,105.0,6,3
37495,2011,5,3.75,32,120.0,7,2
37495,2011,6,3.75,36,135.0,8,2
37495,2011,7,3.75,45,168.75,11,4
37495,2011,8,3.75,20,75.0,5,3
37495,2011,9,3.75,23,86.25,7,4
37495,2011,10,3.6611111111111114,73,244.95,9,8
37495,2011,11,3.483333333333333,44,136.2,3,3
37495,2011,12,3.75,4,15.0,1,1
37500,2009,12,9.778235294117646,69,651.51,16,3
37500,2010,1,9.95,17,169.14999999999998,7,4
37500,2010,2,9.719999999999999,28,254.67999999999998,13,3
37500,2010,3,9.7675,57,532.1099999999999,16,3
37500,2010,4,9.95,19,189.04999999999998,9,2
37500,2010,5,9.95,20,199.0,10,2
37500,2010,6,9.498,136,810.7999999999998,10,3
37500,2010,7,9.95,28,278.59999999999997,12,3
37500,2010,8,9.95,15,149.25,10,1
37500,2010,9,9.706666666666665,23,211.32999999999998,6,2
37500,2010,10,9.95,25,248.75,13,3
37500,2010,11,9.845714285714285,48,460.08,14,6
37500,2010,12,9.95,6,59.699999999999996,3,1
37500,2011,1,9.706666666666665,22,201.38,6,3
37500,2011,2,9.95,14,139.29999999999998,5,1
37500,2011,3,4.95,40,198.00000000000003,5,2
37500,2011,4,4.95,43,212.85000000000002,8,4
37500,2011,5,4.95,6,29.700000000000003,4,1
37500,2011,6,4.95,12,59.400000000000006,1,1
37500,2011,7,4.95,3,14.850000000000001,3,1
37500,2011,8,4.95,23,113.85000000000001,6,2
37500,2011,9,5.2283333333333335,41,209.63,12,3
37500,2011,10,6.142857142857143,48,297.71999999999997,14,2
37500,2011,11,6.434444444444444,72,389.8,9,4
37500,2011,12,5.785,8,46.28,4,1
37501,2009,12,6.95,65,451.75,19,3
37501,2010,1,6.95,22,152.9,7,3
37501,2010,2,6.950000000000001,35,243.25,13,2
37501,2010,3,6.95,23,159.85000000000002,10,2
37501,2010,4,6.95,19,132.05,9,1
37501,2010,5,6.95,8,55.6,4,2
37501,2010,6,6.95,11,76.45,5,2
37501,2010,7,6.95,46,319.70000000000005,12,3
37501,2010,8,6.95,27,187.65,11,3
37501,2010,9,6.95,3,20.85,2,1
37501,2010,10,6.95,27,187.65,11,3
37501,2010,11,6.878571428571428,48,309.6,14,3
37501,2010,12,6.95,6,41.7,2,2
37501,2011,1,6.95,29,201.55,7,5
37501,2011,2,6.95,3,20.85,3,1
37501,2011,3,6.95,19,132.05,3,2
37501,2011,4,6.95,26,180.70000000000002,7,5
37501,2011,5,6.95,3,20.85,1,1
37501,2011,6,6.95,7,48.650000000000006,3,2
37501,2011,7,6.95,8,55.6,2,1
37501,2011,8,6.95,1,6.95,1,1
37502,2009,12,2.9224137931034484,269,735.95,28,2
37502,2010,1,2.95,123,362.85,21,3
37502,2010,2,2.95,82,241.90000000000003,19,2
37502,2010,3,2.934615384615385,159,449.85,26,2
37502,2010,4,2.95,81,238.95000000000002,21,2
37502,2010,5,2.95,33,97.35000000000001,10,3
37502,2010,6,2.95,42,123.90000000000002,16,1
37502,2010,7,2.95,17,50.150000000000006,7,2
37503,2009,12,10.553225806451612,412,4169.8,62,3
37503,2010,1,10.617391304347825,305,3096.35,46,5
37503,2010,2,10.58,210,2155.5,50,4
37503,2010,3,10.645454545454546,310,3162.1,65,4
37503,2010,4,10.606140350877192,289,2930.35,57,3
37503,2010,5,10.675925925925926,180,1887.0,54,4
37503,2010,6,10.637638888888889,372,3537.0,72,3
37503,2010,7,10.624310344827586,304,2825.2,58,5
37503,2010,8,10.75,2,21.5,1,1
37506,2009,12,5.95,3,17.85,3,1
37506,2010,1,5.95,1,5.95,1,1
37506,2010,2,5.95,6,35.7,4,1
37506,2010,3,5.95,4,23.8,3,1
37506,2010,4,5.95,5,29.75,4,1
37506,2010,5,5.95,5,29.75,3,1
37506,2010,6,5.95,2,11.9,2,1
37506,2010,8,5.95,2,11.9,2,1
37508,2009,12,2.55,15,38.25,6,1
37508,2010,1,2.55,13,33.15,5,1
37508,2010,2,2.55,2,5.1,2,1
37508,2010,3,2.55,24,61.199999999999996,9,1
37508,2010,4,2.55,12,30.599999999999998,6,1
37508,2010,5,2.55,8,20.4,7,1
37508,2010,6,2.55,5,12.75,4,1
37508,2010,7,2.55,6,15.299999999999999,3,1
37508,2010,8,2.55,2,5.1,2,1
37509,2010,3,2.55,4,10.2,1,1
37509,2010,4,2.55,3,7.6499999999999995,1,1
37509,2010,5,2.55,2,5.1,1,1
37509,2010,6,2.55,7,17.849999999999998,4,1
37509,2010,8,2.55,7,17.85,3,1
37509,2010,9,2.55,2,5.1,1,1
37509,2010,11,2.55,1,2.55,1,1
37509,2010,12,2.55,2,5.1,2,1
40001,2009,12,0.85,38,32.3,3,1
40001,2010,1,0.745,156,102.36,2,1
40001,2010,2,0.85,40,34.0,3,1
40001,2010,3,0.85,72,61.199999999999996,2,1
40001,2010,4,0.808,207,145.71,5,2
40001,2010,5,0.71,216,143.28,3,1
40001,2010,6,0.745,156,102.36,2,1
40001,2010,7,0.85,33,28.049999999999997,5,1
40001,2010,8,0.745,217,144.13,4,1
40001,2010,9,0.85,24,20.4,1,1
40001,2010,10,0.815,190,131.26,6,1
40001,2010,11,0.85,48,40.8,2,1
40001,2010,12,0.85,6,5.1,3,2
40001,2011,1,0.85,30,25.5,3,1
40001,2011,3,0.7799999999999999,158,104.06,3,1
40001,2011,4,0.745,25,16.21,2,1
40001,2011,5,0.85,12,10.2,1,1
40001,2011,6,0.85,72,61.199999999999996,4,1
40001,2011,7,0.7975,96,76.56,4,2
40001,2011,8,0.85,72,61.199999999999996,4,1
40001,2011,9,0.7975,125,88.61,4,2
40001,2011,10,0.815,147,114.86999999999999,6,1
40001,2011,11,0.85,12,10.2,1,1
40002,2009,12,0.85,78,66.3,1,1
40003,2010,1,1.175,122,123.69999999999999,4,1
40003,2010,3,1.175,163,174.95,4,1
40003,2010,4,1.19,139,144.95,5,2
40003,2010,5,1.1,72,75.6,2,1
40003,2010,6,1.25,48,60.0,3,1
40003,2010,7,1.19,163,160.54999999999998,5,1
40003,2010,8,1.05,156,151.79999999999998,3,1
40003,2010,9,1.25,24,30.0,1,1
40003,2010,10,1.25,64,80.0,7,1
40003,2010,11,1.25,31,38.75,3,1
40003,2010,12,1.25,3,3.75,2,1
40003,2011,1,1.25,16,20.0,3,1
40003,2011,2,1.25,6,7.5,1,1
40003,2011,3,1.25,12,15.0,1,1
40003,2011,4,1.25,2,2.5,2,1
40003,2011,5,0.95,96,91.19999999999999,1,1
40003,2011,6,1.25,12,15.0,1,1
40005B,2010,3,0.85,1,0.85,1,1
40005B,2010,4,0.85,2,1.7,1,1
40005B,2010,5,0.85,2,1.7,1,1
40005B,2010,7,0.85,7,5.949999999999999,2,1
40005B,2010,8,0.85,3,2.55,1,1
40005B,2010,9,0.85,5,4.25,2,1
40005B,2010,11,0.85,1,0.85,1,1
40005B,2010,12,0.85,1,0.85,1,1
40005B,2011,9,0.85,2,1.7,1,1
40005B,2011,11,0.85,9,7.65,2,1
40016,2009,12,0.42,258,108.36,7,1
40016,2010,1,0.40692307692307694,994,315.47999999999996,13,2
40016,2010,2,0.3633333333333333,1538,441.96,6,1
40016,2010,3,0.39571428571428574,720,200.4,7,2
40016,2010,4,0.4011111111111111,780,225.6,9,2
40016,2010,5,0.39999999999999997,1223,391.26,17,3
40016,2010,6,0.41055555555555556,771,283.02,17,1
40016,2010,7,0.40785714285714286,504,191.28,14,1
40016,2010,8,0.39875,497,192.42,8,1
40016,2010,9,0.42000000000000004,220,92.4,5,2
40016,2010,10,0.4011111111111111,924,286.08,9,1
40016,2010,11,0.38222222222222224,1348,362.15999999999997,9,2
40016,2010,12,0.42,378,158.76,8,1
40016,2011,1,0.38357142857142856,2124,671.76,14,2
40016,2011,2,0.39166666666666666,360,110.39999999999999,6,2
40016,2011,3,0.39875,833,247.86,8,1
40016,2011,4,0.42000000000000004,181,76.02,10,1
40016,2011,5,0.42000000000000004,286,120.12,10,1
40016,2011,6,0.42,96,40.32,4,1
40016,2011,7,0.42000000000000004,210,88.2,5,1
40016,2011,8,0.42,118,49.559999999999995,4,1
40016,2011,9,1.7033333333333331,938,307.7,6,1
40018E,2009,12,1.95,40,78.0,7,1
40018E,2010,1,1.9066666666666665,98,170.29999999999998,6,2
40018E,2010,2,1.9500000000000002,39,76.05,9,2
40018E,2010,3,1.95,91,177.45,14,1
40018E,2010,4,1.95,22,42.9,5,1
40018E,2010,5,1.95,34,66.3,6,2
40018E,2010,7,1.95,10,19.5,1,1
40018F,2009,12,1.95,10,19.5,1,1
40018F,2010,1,1.95,342,666.9,4,3
40018F,2010,2,1.95,18,35.1,6,2
40018F,2010,3,1.926363636363636,131,234.64999999999998,11,2
40018F,2010,4,1.95,60,117.0,11,3
40018F,2010,5,1.9381818181818182,168,306.79999999999995,21,5
40018F,2010,6,1.9403703703703703,216,400.4,27,3
40018F,2010,7,1.9500000000000002,60,117.0,9,4
40018F,2010,8,1.95,12,23.4,5,1
