Treatment,Outcome,Year,Month,PreviousQuantity,TimeIndex
4.616666666666666,50,2010,11,229.0,11
9.95,2,2010,12,50.0,12
9.95,5,2011,1,2.0,13
7.283333333333332,15,2011,3,5.0,15
1.95,178,2011,4,15.0,16
1.95,245,2011,5,178.0,17
1.95,267,2011,6,245.0,18
1.95,343,2011,7,267.0,19
1.95,349,2011,8,343.0,20
10.75,4,2010,2,4.0,2
10.75,5,2010,3,4.0,3
10.75,13,2010,5,5.0,5
10.75,2,2010,6,13.0,6
10.75,5,2010,7,2.0,7
10.75,3,2010,8,5.0,8
10.75,3,2010,9,3.0,9
10.75,12,2010,10,3.0,10
10.75,3,2010,11,12.0,11
10.75,2,2010,12,3.0,12
10.15,14,2011,1,2.0,13
10.75,1,2011,2,14.0,14
9.616666666666667,8,2011,3,1.0,15
3.95,43,2011,4,8.0,16
3.95,47,2011,5,43.0,17
3.95,4,2011,6,47.0,18
7.25,3,2010,2,6.0,2
7.25,3,2010,3,3.0,3
7.25,1,2010,4,3.0,4
6.35,12,2010,5,1.0,5
7.25,6,2010,6,12.0,6
6.8,14,2010,7,6.0,7
7.25,1,2010,8,14.0,8
7.25,11,2010,9,1.0,9
7.25,6,2010,10,11.0,10
7.25,3,2010,11,6.0,11
7.25,1,2010,12,3.0,12
7.25,13,2011,1,1.0,13
7.25,5,2011,2,13.0,14
6.19,11,2011,3,5.0,15
1.95,124,2011,4,11.0,16
1.95,66,2011,5,124.0,17
12.75,3,2010,2,2.0,2
12.75,3,2010,3,3.0,3
12.75,3,2010,6,3.0,6
11.85,10,2010,7,3.0,7
12.75,2,2010,8,10.0,8
12.75,4,2010,9,2.0,9
12.75,7,2010,10,4.0,10
12.75,4,2010,11,7.0,11
12.75,2,2011,3,4.0,15
3.95,35,2011,4,2.0,16
5.95,6,2010,9,17.0,9
5.95,19,2010,10,6.0,10
5.95,21,2010,11,19.0,11
4.95,12,2010,12,21.0,12
5.95,4,2011,1,12.0,13
5.95,1,2011,2,4.0,14
5.95,2,2011,3,1.0,15
1.95,24,2011,4,2.0,16
2.5359375,216,2010,2,214.0,2
2.51625,346,2010,3,216.0,3
2.509090909090909,333,2010,4,346.0,4
2.5153846153846158,375,2010,5,333.0,5
2.539772727272727,262,2010,6,375.0,6
2.540217391304348,369,2010,7,262.0,7
2.506097560975609,439,2010,8,369.0,8
2.535245901639344,517,2010,9,439.0,9
2.543181818181818,426,2010,10,517.0,10
2.503846153846154,358,2010,11,426.0,11
2.498333333333333,589,2010,12,358.0,12
2.5209677419354835,285,2011,1,589.0,13
2.5109090909090908,308,2011,2,285.0,14
2.5148,572,2011,3,308.0,15
2.506097560975609,381,2011,4,572.0,16
2.48,429,2011,5,381.0,17
2.55,1,2011,8,429.0,20
2.497674418604651,663,2011,9,1.0,21
2.55,222,2011,10,663.0,22
2.5212765957446805,348,2011,11,222.0,23
2.55,100,2011,12,348.0,24
2.0813636363636365,315,2010,2,442.0,2
2.05,974,2010,3,315.0,3
2.0211111111111117,982,2010,4,974.0,4
2.0763461538461536,447,2010,5,982.0,5
2.0455172413793106,699,2010,6,447.0,6
2.083265306122449,470,2010,7,699.0,7
2.0571641791044777,899,2010,8,470.0,8
2.0495384615384613,931,2010,9,899.0,9
2.0893506493506493,509,2010,10,931.0,10
2.074105263157895,806,2010,11,509.0,11
2.055454545454545,692,2010,12,806.0,12
2.0889189189189192,205,2011,1,692.0,13
2.044883720930233,524,2011,2,205.0,14
2.0743750000000003,606,2011,3,524.0,15
2.14575,402,2011,4,606.0,16
2.069056603773585,597,2011,5,402.0,17
2.0777083333333333,680,2011,6,597.0,18
2.0766666666666667,616,2011,7,680.0,19
2.045,232,2011,8,616.0,20
2.10140625,833,2011,9,232.0,21
2.185890410958904,1312,2011,10,833.0,22
2.152127659574468,572,2011,11,1312.0,23
2.1675,867,2011,12,572.0,24
6.35,1,2010,10,2.0,10
2.95,26,2010,12,1.0,12
1.8875,98,2011,1,26.0,13
1.25,48,2011,2,98.0,14
1.95,67,2011,3,48.0,15
1.95,37,2011,4,67.0,16
1.95,12,2011,5,37.0,17
1.95,58,2011,6,12.0,18
1.95,32,2011,7,58.0,19
1.95,25,2011,8,32.0,20
1.95,5,2011,9,25.0,21
1.95,12,2011,10,5.0,22
1.95,30,2011,11,12.0,23
1.95,1,2011,12,30.0,24
6.35,2,2010,7,8.0,7
6.35,2,2010,8,2.0,8
6.35,1,2010,10,2.0,10
6.35,2,2010,11,1.0,11
1.25,24,2010,12,2.0,12
3.29,89,2011,1,24.0,13
1.25,48,2011,2,89.0,14
3.05,28,2011,3,48.0,15
1.95,82,2011,4,28.0,16
1.95,50,2011,5,82.0,17
1.95,74,2011,6,50.0,18
1.95,55,2011,7,74.0,19
1.95,30,2011,8,55.0,20
1.95,38,2011,9,30.0,21
1.95,54,2011,10,38.0,22
1.95,50,2011,11,54.0,23
1.25,6,2010,3,30.0,3
1.25,6,2010,4,6.0,4
1.25,24,2010,6,6.0,6
1.25,2,2010,7,24.0,7
0.69,2982,2010,8,2.0,8
0.69,2982,2010,9,2982.0,9
1.25,6,2010,10,2982.0,10
1.25,6,2011,1,6.0,13
0.39,8,2011,3,6.0,15
0.3899999999999999,16,2011,4,8.0,16
0.39,6,2011,6,16.0,18
0.39,36,2011,7,6.0,19
0.39,6,2011,8,36.0,20
0.39,3,2011,9,6.0,21
0.3899999999999999,24,2011,11,3.0,23
18.95,1,2010,3,2.0,3
17.95,5,2010,5,1.0,5
18.95,1,2010,6,5.0,6
18.95,1,2010,8,1.0,8
18.95,1,2010,9,1.0,9
18.95,1,2010,10,1.0,10
18.95,2,2010,11,1.0,11
18.95,2,2011,3,2.0,15
16.95,3,2011,7,2.0,19
18.95,2,2011,8,3.0,20
18.95,2,2011,9,2.0,21
18.95,3,2011,11,2.0,23
9.95,1,2010,2,48.0,2
3.55,86,2010,3,1.0,3
1.95,72,2010,4,86.0,4
1.95,108,2010,5,72.0,5
1.95,144,2010,6,108.0,6
12.75,9,2010,3,1.0,3
12.15,8,2010,5,9.0,5
12.75,4,2010,6,8.0,6
12.75,2,2010,7,4.0,7
12.75,2,2010,8,2.0,8
12.75,2,2010,9,2.0,9
12.75,5,2010,11,2.0,11
12.75,1,2010,12,5.0,12
12.75,1,2011,2,1.0,14
12.75,2,2011,3,1.0,15
3.95,24,2011,4,2.0,16
12.75,1,2011,6,24.0,18
12.75,3,2011,8,1.0,20
12.75,1,2011,9,3.0,21
12.3,8,2011,10,1.0,22
12.15,4,2011,11,8.0,23
12.75,1,2010,3,2.0,3
12.75,3,2010,4,1.0,4
12.75,3,2010,5,3.0,5
12.75,2,2010,6,3.0,6
12.75,2,2010,7,2.0,7
12.75,3,2010,8,2.0,8
12.75,3,2010,9,3.0,9
12.75,1,2010,10,3.0,10
12.75,2,2010,11,1.0,11
12.75,1,2010,12,2.0,12
12.3,9,2011,2,1.0,14
12.75,1,2011,3,9.0,15
3.95,24,2011,4,1.0,16
12.75,1,2011,5,24.0,17
12.75,3,2011,6,1.0,18
12.75,1,2011,7,3.0,19
12.75,1,2011,8,1.0,20
10.95,3,2011,11,1.0,23
10.625,14,2010,2,4.0,2
10.321428571428571,34,2010,3,14.0,3
11.333333333333334,8,2010,4,34.0,4
11.05,16,2010,5,8.0,5
12.75,3,2010,6,16.0,6
12.142857142857142,22,2010,7,3.0,7
12.75,1,2010,8,22.0,8
12.75,4,2010,9,1.0,9
3.75,9,2010,2,313.0,2
3.75,14,2010,3,9.0,3
3.125,41,2010,4,14.0,4
3.125,16,2010,5,41.0,5
3.75,2,2010,6,16.0,6
3.75,1,2010,7,2.0,7
3.75,4,2010,9,1.0,9
3.75,2,2010,10,4.0,10
3.75,5,2010,11,2.0,11
4.25,2,2010,3,121.0,3
4.25,4,2010,2,271.0,2
3.65,73,2010,3,4.0,3
4.25,6,2010,4,73.0,4
2.75,45,2010,5,6.0,5
3.5,46,2010,6,45.0,6
4.25,20,2010,7,46.0,7
4.25,1,2010,8,20.0,8
3.875,48,2010,9,1.0,9
4.25,13,2010,10,48.0,10
3.5,39,2010,11,13.0,11
3.25,33,2010,12,39.0,12
4.25,6,2011,2,33.0,14
4.25,2,2011,3,6.0,15
1.25,7,2011,4,2.0,16
9.95,1,2010,2,1.0,2
9.95,3,2010,4,1.0,4
9.95,1,2010,5,3.0,5
9.95,1,2010,6,1.0,6
9.95,2,2010,7,1.0,7
9.95,4,2010,8,2.0,8
9.95,3,2010,9,4.0,9
9.95,2,2010,10,3.0,10
9.95,1,2010,11,2.0,11
9.95,2,2011,6,1.0,18
8.29,1,2011,9,2.0,21
8.5,8,2011,10,1.0,22
9.466666666666669,4,2011,11,8.0,23
8.29,2,2011,12,4.0,24
1.25,1,2010,2,16.0,2
1.25,19,2010,3,1.0,3
1.25,27,2010,4,19.0,4
1.25,28,2010,5,27.0,5
1.25,16,2010,6,28.0,6
1.25,31,2010,7,16.0,7
1.25,29,2010,8,31.0,8
1.25,46,2010,9,29.0,9
1.2025,45,2010,10,46.0,10
1.2120000000000002,103,2010,11,45.0,11
0.9041666666666668,184,2010,12,103.0,12
0.995,110,2011,1,184.0,13
1.25,18,2011,2,110.0,14
1.25,34,2011,3,18.0,15
1.25,14,2011,4,34.0,16
1.25,2,2011,5,14.0,17
1.25,3,2011,6,2.0,18
1.25,30,2011,7,3.0,19
1.25,20,2011,8,30.0,20
1.25,48,2011,9,20.0,21
1.5525,10,2011,10,48.0,22
1.25,28,2011,11,10.0,23
1.25,1,2011,12,28.0,24
1.25,3,2010,3,12.0,3
1.25,1,2010,5,3.0,5
1.25,13,2010,6,1.0,6
1.25,1,2010,7,13.0,7
1.25,3,2010,8,1.0,8
1.25,20,2010,9,3.0,9
1.25,7,2010,10,20.0,10
1.25,17,2010,11,7.0,11
0.9733333333333332,99,2010,12,17.0,12
1.0425,44,2011,1,99.0,13
1.25,2,2011,2,44.0,14
1.25,4,2011,3,2.0,15
1.25,3,2011,6,4.0,18
1.25,14,2011,7,3.0,19
1.25,3,2011,8,14.0,20
1.25,24,2011,9,3.0,21
1.25,5,2011,10,24.0,22
1.25,3,2011,11,5.0,23
1.25,18,2010,3,1.0,3
1.25,14,2010,4,18.0,4
1.25,2,2010,5,14.0,5
1.25,1,2010,6,2.0,6
1.25,4,2010,7,1.0,7
1.25,3,2010,9,4.0,9
1.25,6,2010,11,3.0,11
1.25,12,2010,12,6.0,12
0.74,96,2011,1,12.0,13
1.25,11,2011,2,96.0,14
1.25,13,2011,3,11.0,15
1.155,176,2011,4,13.0,16
1.25,2,2011,5,176.0,17
1.25,8,2011,6,2.0,18
1.25,12,2011,7,8.0,19
1.25,1,2011,9,12.0,21
1.25,2,2011,11,1.0,23
1.25,3,2011,12,2.0,24
1.25,13,2010,3,14.0,3
1.25,13,2010,5,13.0,5
1.25,24,2010,6,13.0,6
1.25,15,2010,7,24.0,7
1.25,23,2010,9,15.0,9
1.25,24,2010,10,23.0,10
1.25,4,2010,11,24.0,11
0.6966666666666667,60,2010,12,4.0,12
1.1866666666666668,77,2011,1,60.0,13
1.25,15,2011,2,77.0,14
1.25,9,2011,3,15.0,15
1.25,2,2011,4,9.0,16
1.25,13,2011,5,2.0,17
1.25,6,2011,6,13.0,18
1.25,24,2011,9,6.0,21
1.25,1,2011,10,24.0,22
1.25,25,2011,11,1.0,23
2.1,14,2010,2,18.0,2
2.1,13,2010,3,14.0,3
2.1,44,2010,4,13.0,4
1.895,102,2010,5,44.0,5
2.1,7,2010,6,102.0,6
2.1,28,2010,7,7.0,7
1.6833333333333331,117,2010,8,28.0,8
1.7875,35,2010,9,117.0,9
1.936,60,2010,10,35.0,10
1.94625,250,2010,11,60.0,11
2.1,1,2010,12,250.0,12
1.8266666666666669,18,2010,3,5.0,3
2.1,19,2010,6,18.0,6
2.1,6,2010,7,19.0,7
2.1,1,2010,8,6.0,8
2.1,3,2010,11,1.0,11
1.5642857142857145,58,2010,12,3.0,12
1.475,25,2011,2,58.0,14
2.1,2,2011,3,25.0,15
0.85,72,2011,5,2.0,17
2.1,7,2011,6,72.0,18
2.1,1,2011,7,7.0,19
2.1,2,2011,8,1.0,20
2.1,5,2011,9,2.0,21
2.1,3,2011,10,5.0,22
2.1,4,2011,11,3.0,23
2.1,12,2010,2,6.0,2
2.1,26,2010,3,12.0,3
2.1,8,2010,4,26.0,4
2.1,1,2010,5,8.0,5
2.1,14,2010,6,1.0,6
2.1,1,2010,7,14.0,7
0.85,96,2010,8,1.0,8
2.1,2,2010,9,96.0,9
2.1,6,2010,10,2.0,10
2.1,2,2010,11,6.0,11
1.2666666666666666,40,2010,12,2.0,12
0.85,12,2011,1,40.0,13
1.8916666666666668,38,2011,2,12.0,14
2.1,6,2011,3,38.0,15
2.1,11,2011,4,6.0,16
1.6833333333333336,85,2011,5,11.0,17
2.1,7,2011,7,85.0,19
2.1,24,2011,8,7.0,20
2.1,12,2011,9,24.0,21
3.115,7,2011,10,12.0,22
2.1,10,2011,11,7.0,23
2.1,4,2010,2,12.0,2
2.1,5,2010,3,4.0,3
2.1,6,2010,4,5.0,4
1.9633333333333336,21,2010,5,6.0,5
2.1,2,2010,6,21.0,6
2.1,2,2010,7,2.0,7
1.2666666666666666,121,2010,8,2.0,8
1.7875,29,2010,9,121.0,9
2.1,1,2010,11,29.0,11
1.0285714285714287,85,2010,12,1.0,12
1.3725,49,2011,1,85.0,13
1.7875,37,2011,2,49.0,14
2.1,15,2011,3,37.0,15
1.9633333333333336,31,2011,4,15.0,16
1.7875,80,2011,5,31.0,17
2.1,7,2011,7,80.0,19
2.1,12,2011,8,7.0,20
3.115,10,2011,9,12.0,21
3.115,12,2011,10,10.0,22
2.776666666666667,14,2011,11,12.0,23
4.13,3,2011,12,14.0,24
0.42,112,2010,2,433.0,2
0.4129411764705882,556,2010,3,112.0,3
0.42,240,2010,4,556.0,4
0.41,176,2010,5,240.0,5
0.42,80,2010,6,176.0,6
0.4114285714285714,352,2010,7,80.0,7
0.42,48,2010,8,352.0,8
0.42,128,2010,9,48.0,9
0.414,397,2010,10,128.0,10
0.42,168,2010,11,397.0,11
0.42,176,2010,12,168.0,12
0.42,48,2011,1,176.0,13
0.42,64,2011,2,48.0,14
0.42,192,2011,3,64.0,15
0.42,16,2011,4,192.0,16
0.42,32,2011,5,16.0,17
0.42,96,2011,6,32.0,18
0.42,32,2011,7,96.0,19
0.42,48,2011,8,32.0,20
0.42,16,2011,9,48.0,21
0.42,112,2011,10,16.0,22
0.42,432,2011,11,112.0,23
0.42,32,2011,12,432.0,24
2.55,21,2010,2,76.0,2
2.55,16,2010,3,21.0,3
2.55,27,2010,4,16.0,4
2.55,11,2010,5,27.0,5
2.55,11,2010,6,11.0,6
2.325,49,2010,7,11.0,7
1.7,201,2010,8,49.0,8
2.55,15,2010,9,201.0,9
2.55,3,2010,10,15.0,10
2.55,28,2010,11,3.0,11
1.275,78,2010,12,28.0,12
0.85,96,2011,1,78.0,13
2.55,23,2011,2,96.0,14
2.55,18,2011,3,23.0,15
2.55,14,2011,4,18.0,16
1.9833333333333327,50,2011,5,14.0,17
2.55,7,2011,6,50.0,18
2.55,4,2011,7,7.0,19
2.55,8,2011,8,4.0,20
2.55,29,2011,9,8.0,21
2.771428571428572,55,2011,10,29.0,22
2.55,11,2011,11,55.0,23
0.79,41,2011,12,11.0,24
4.880000000000001,52,2010,2,42.0,2
4.839473684210526,58,2010,3,52.0,3
4.833333333333333,40,2010,4,58.0,4
4.903333333333333,44,2010,5,40.0,5
4.8100000000000005,26,2010,6,44.0,6
4.880000000000001,35,2010,7,26.0,7
4.95,20,2010,8,35.0,8
4.950000000000001,48,2010,9,20.0,9
4.880000000000001,53,2010,10,48.0,10
4.839473684210526,100,2010,11,53.0,11
4.161764705882353,148,2010,12,100.0,12
3.825,58,2011,1,148.0,13
4.833333333333333,36,2011,2,58.0,14
4.95,14,2011,3,36.0,15
4.8500000000000005,43,2011,4,14.0,16
4.8500000000000005,36,2011,5,43.0,17
4.8100000000000005,30,2011,6,36.0,18
4.95,2,2011,7,30.0,19
4.95,4,2011,8,2.0,20
8.843333333333332,5,2011,9,4.0,21
7.869999999999999,2,2011,10,5.0,22
5.5842857142857145,111,2011,11,2.0,23
6.41,4,2011,12,111.0,24
0.4166666666666667,705,2010,2,1088.0,2
0.408,1470,2010,3,705.0,3
0.4111764705882352,816,2010,4,1470.0,4
0.4157142857142856,816,2010,5,816.0,5
0.4155555555555555,976,2010,6,816.0,6
0.41,784,2010,7,976.0,7
0.42,385,2010,8,784.0,8
0.42,592,2010,9,385.0,9
0.42,403,2010,10,592.0,10
0.4180645161290322,1154,2010,11,403.0,11
0.42,352,2010,12,1154.0,12
0.4114285714285714,448,2011,1,352.0,13
0.41625,545,2011,2,448.0,14
0.42,592,2011,3,545.0,15
0.414,496,2011,4,592.0,16
0.4090909090909091,672,2011,5,496.0,17
0.4133333333333333,416,2011,6,672.0,18
0.408,368,2011,7,416.0,19
0.42,204,2011,8,368.0,20
0.42,240,2011,9,204.0,21
0.4572727272727272,308,2011,10,240.0,22
0.4157142857142856,544,2011,11,308.0,23
0.85,41,2010,2,671.0,2
0.85,96,2010,3,41.0,3
0.85,74,2010,4,96.0,4
0.85,46,2010,5,74.0,5
0.85,122,2010,6,46.0,6
0.85,45,2010,7,122.0,7
0.85,10,2010,8,45.0,8
0.85,59,2010,9,10.0,9
0.829,388,2010,10,59.0,10
0.8499999999999999,103,2010,11,388.0,11
0.85,20,2010,12,103.0,12
0.85,24,2011,1,20.0,13
0.85,41,2011,2,24.0,14
0.85,13,2011,3,41.0,15
0.85,56,2011,4,13.0,16
0.85,52,2011,5,56.0,17
0.85,36,2011,6,52.0,18
0.85,15,2011,7,36.0,19
0.85,38,2011,8,15.0,20
0.928,148,2011,9,38.0,21
1.0627272727272727,105,2011,10,148.0,22
0.9918181818181818,52,2011,11,105.0,23
1.045,26,2011,12,52.0,24
0.85,36,2010,2,78.0,2
0.85,146,2010,3,36.0,3
0.85,144,2010,4,146.0,4
0.85,145,2010,5,144.0,5
0.85,74,2010,6,145.0,6
0.85,31,2010,7,74.0,7
0.85,24,2010,8,31.0,8
0.85,42,2010,9,24.0,9
0.85,66,2010,10,42.0,10
0.85,119,2010,11,66.0,11
0.85,120,2010,12,119.0,12
0.85,16,2011,1,120.0,13
0.808,325,2011,2,16.0,14
0.85,56,2011,3,325.0,15
0.85,18,2011,4,56.0,16
0.85,27,2011,5,18.0,17
0.85,36,2011,6,27.0,18
0.85,18,2011,8,36.0,20
0.85,24,2011,9,18.0,21
0.85,100,2011,10,24.0,22
0.9366666666666666,31,2011,11,100.0,23
1.24,3,2011,12,31.0,24
1.1772727272727272,684,2010,2,316.0,2
1.25,130,2010,3,684.0,3
1.25,75,2010,4,130.0,4
1.25,129,2010,5,75.0,5
1.25,251,2010,6,129.0,6
1.25,162,2010,7,251.0,7
1.2055555555555555,476,2010,8,162.0,8
1.25,75,2010,9,476.0,9
1.25,187,2010,10,75.0,10
1.234615384615385,293,2010,11,187.0,11
1.25,356,2010,12,293.0,12
1.25,292,2011,1,356.0,13
1.25,73,2011,2,292.0,14
1.25,218,2011,3,73.0,15
1.17,138,2011,4,218.0,16
1.25,18,2011,5,138.0,17
1.1166666666666667,301,2011,6,18.0,18
1.25,26,2011,7,301.0,19
1.25,76,2011,8,26.0,20
1.25,195,2011,9,76.0,21
1.3236363636363635,264,2011,10,195.0,22
1.300625,382,2011,11,264.0,23
1.492,31,2011,12,382.0,24
4.65,3,2010,4,3.0,4
4.65,1,2010,8,3.0,8
4.65,3,2010,11,1.0,11
4.65,3,2010,12,3.0,12
4.65,3,2011,4,3.0,16
4.65,1,2011,7,3.0,19
1.25,26,2011,10,1.0,22
2.375714285714286,80,2011,11,26.0,23
3.876666666666667,6,2011,12,80.0,24
4.65,13,2010,2,38.0,2
4.65,20,2010,3,13.0,3
4.65,6,2010,4,20.0,4
4.09,66,2010,6,6.0,6
4.65,1,2010,7,66.0,7
4.65,4,2010,8,1.0,8
4.65,1,2010,10,4.0,10
4.65,1,2010,11,1.0,11
4.37,30,2010,2,42.0,2
4.65,8,2010,3,30.0,3
4.65,2,2010,5,8.0,5
4.65,3,2010,9,2.0,9
4.65,12,2010,10,3.0,10
4.65,5,2010,11,12.0,11
2.2214285714285715,141,2010,12,5.0,12
1.65,216,2011,1,141.0,13
3.81,24,2011,2,216.0,14
4.65,3,2011,3,24.0,15
4.65,3,2011,4,3.0,16
4.23,25,2011,6,3.0,18
4.65,2,2011,7,25.0,19
4.65,11,2011,9,2.0,21
6.1433333333333335,5,2011,10,11.0,22
4.65,3,2011,11,5.0,23
9.13,1,2011,12,3.0,24
4.65,6,2010,2,11.0,2
4.65,2,2010,3,6.0,3
4.65,3,2010,6,2.0,6
4.65,1,2010,8,3.0,8
3.81,48,2010,9,1.0,9
4.65,3,2010,10,48.0,10
1.25,108,2010,12,3.0,12
2.3833333333333333,57,2011,1,108.0,13
4.65,3,2011,5,57.0,17
4.65,1,2011,6,3.0,18
4.65,1,2011,7,1.0,19
4.65,3,2011,8,1.0,20
4.65,12,2011,10,3.0,22
4.65,1,2011,11,12.0,23
4.65,10,2011,12,1.0,24
2.5,145,2010,2,389.0,2
3.75,12,2010,3,145.0,3
3.75,21,2010,4,12.0,4
3.75,4,2010,5,21.0,5
3.25,58,2010,6,4.0,6
3.75,18,2010,7,58.0,7
3.75,2,2010,8,18.0,8
3.75,2,2010,9,2.0,9
3.25,57,2010,10,2.0,10
3.125,51,2010,11,57.0,11
3.75,7,2010,12,51.0,12
2.5,54,2011,1,7.0,13
0.75,96,2011,4,54.0,16
1.25,45,2011,5,96.0,17
1.25,114,2011,6,45.0,18
1.25,86,2011,7,114.0,19
1.25,36,2011,8,86.0,20
1.25,53,2011,9,36.0,21
1.25,81,2011,10,53.0,22
1.25,72,2011,11,81.0,23
1.25,13,2011,12,72.0,24
3.75,4,2010,2,347.0,2
3.75,53,2010,3,4.0,3
3.75,13,2010,4,53.0,4
3.25,28,2010,5,13.0,5
3.125,57,2010,6,28.0,6
3.75,14,2010,7,57.0,7
3.75,1,2010,8,14.0,8
3.75,19,2010,9,1.0,9
3.4375,61,2010,10,19.0,10
2.5,49,2010,11,61.0,11
3.125,56,2010,12,49.0,12
2.5,54,2011,1,56.0,13
1.25,48,2011,2,54.0,14
3.75,1,2011,3,48.0,15
1.75,97,2011,4,1.0,16
1.25,89,2011,5,97.0,17
1.4166666666666667,131,2011,6,89.0,18
1.25,116,2011,7,131.0,19
1.25,55,2011,8,116.0,20
1.25,89,2011,9,55.0,21
1.25,102,2011,10,89.0,22
1.25,127,2011,11,102.0,23
1.25,12,2011,12,127.0,24
2.9233333333333333,80,2010,2,202.0,2
2.95,20,2010,3,80.0,3
2.95,22,2010,4,20.0,4
2.9500000000000006,13,2010,5,22.0,5
2.9500000000000006,13,2010,6,13.0,6
2.87,43,2010,7,13.0,7
2.95,15,2010,8,43.0,8
2.95,24,2010,9,15.0,9
2.95,33,2010,10,24.0,10
2.919230769230769,52,2010,11,33.0,11
1.9657894736842103,322,2010,12,52.0,12
2.081111111111112,904,2011,1,322.0,13
2.7590909090909093,99,2011,2,904.0,14
2.95,9,2011,3,99.0,15
2.9500000000000006,20,2011,4,9.0,16
2.9500000000000006,14,2011,5,20.0,17
2.9500000000000006,4,2011,6,14.0,18
2.85,49,2011,7,4.0,19
2.9500000000000006,15,2011,8,49.0,20
4.086,20,2011,9,15.0,21
2.95,19,2011,10,20.0,22
2.95,31,2011,11,19.0,23
2.95,13,2011,12,31.0,24
2.9500000000000006,35,2010,2,8.0,2
2.95,29,2010,3,35.0,3
2.95,10,2010,4,29.0,4
2.9500000000000006,14,2010,5,10.0,5
2.95,10,2010,6,14.0,6
2.9500000000000006,22,2010,7,10.0,7
2.4616666666666664,3971,2010,8,22.0,8
2.3175000000000003,3944,2010,9,3971.0,9
2.905555555555556,50,2010,2,8.0,2
2.91,27,2010,3,50.0,3
2.95,14,2010,4,27.0,4
2.95,10,2010,5,14.0,5
2.95,19,2010,6,10.0,6
2.95,9,2010,7,19.0,7
2.9500000000000006,20,2010,8,9.0,8
2.95,9,2010,9,20.0,9
2.95,25,2010,10,9.0,10
2.95,48,2010,11,25.0,11
2.95,17,2010,12,48.0,12
2.95,19,2011,1,17.0,13
2.9500000000000006,6,2011,2,19.0,14
2.95,32,2011,3,6.0,15
2.9500000000000006,15,2011,4,32.0,16
2.95,28,2011,5,15.0,17
2.95,34,2011,6,28.0,18
2.9500000000000006,24,2011,7,34.0,19
2.79,57,2011,8,24.0,20
2.95,8,2011,9,57.0,21
2.9500000000000006,14,2011,10,8.0,22
2.95,28,2011,11,14.0,23
2.87,15,2010,3,36.0,3
2.9500000000000006,18,2010,4,15.0,4
2.95,8,2010,5,18.0,5
2.95,9,2010,6,8.0,6
2.9500000000000006,3,2010,7,9.0,7
2.95,13,2010,8,3.0,8
2.95,9,2010,9,13.0,9
2.95,7,2010,10,9.0,10
2.9500000000000006,23,2010,11,7.0,11
2.95,4,2010,12,23.0,12
2.95,6,2011,1,4.0,13
2.95,3,2011,2,6.0,14
2.95,2,2011,5,3.0,17
1.65,65,2010,3,39.0,3
1.65,1,2010,4,65.0,4
1.65,3,2010,7,1.0,7
1.65,7,2010,11,3.0,11
1.65,1,2010,12,7.0,12
1.65,40,2011,1,1.0,13
1.65,61,2011,2,40.0,14
1.6423076923076922,160,2011,3,61.0,15
1.6499999999999997,6,2011,4,160.0,16
1.5499999999999998,49,2011,6,6.0,18
1.65,1,2011,7,49.0,19
1.6499999999999997,6,2011,11,1.0,23
0.85,245,2010,2,94.0,2
0.8445833333333334,427,2010,3,245.0,3
0.85,1,2010,4,427.0,4
0.85,1,2010,5,1.0,5
0.85,26,2010,6,1.0,6
0.85,1,2010,7,26.0,7
0.85,1,2010,11,1.0,11
0.85,6,2011,1,1.0,13
0.85,3,2011,3,6.0,15
0.85,169,2010,2,235.0,2
0.85,186,2010,3,169.0,3
0.85,3,2010,4,186.0,4
0.85,36,2010,5,3.0,5
0.85,4,2010,11,36.0,11
0.85,36,2010,12,4.0,12
0.85,91,2011,1,36.0,13
0.8391666666666667,311,2011,2,91.0,14
0.85,291,2011,3,311.0,15
0.85,160,2011,4,291.0,16
0.85,11,2011,11,160.0,23
0.5391666666666667,780,2010,2,192.0,2
0.5378125,552,2010,3,780.0,3
2.0096000000000003,1455,2010,2,42.0,2
2.041428571428572,134,2010,3,1455.0,3
2.1,1,2010,6,134.0,6
2.1,1,2010,9,1.0,9
2.1,1,2010,11,1.0,11
2.1,5,2011,1,1.0,13
2.1,2,2011,2,5.0,14
2.1,10,2011,3,2.0,15
2.1,11,2011,4,10.0,16
2.1,4,2011,7,11.0,19
0.7888888888888889,3400,2010,2,72.0,2
0.8338461538461538,216,2010,3,3400.0,3
0.85,12,2010,5,216.0,5
0.85,13,2010,7,12.0,7
0.85,13,2010,11,13.0,11
0.85,14,2011,1,13.0,13
0.85,12,2011,2,14.0,14
0.7799999999999999,48,2011,4,12.0,16
0.85,12,2011,5,48.0,17
0.65,142,2010,2,48.0,2
0.65,173,2010,3,142.0,3
0.65,222,2010,4,173.0,4
0.65,99,2010,5,222.0,5
0.65,19,2010,6,99.0,6
0.65,48,2010,7,19.0,7
0.65,76,2010,8,48.0,8
0.65,294,2010,9,76.0,9
0.638,507,2010,10,294.0,10
0.6455555555555555,564,2010,11,507.0,11
0.65,101,2010,12,564.0,12
0.65,49,2011,1,101.0,13
0.65,25,2011,2,49.0,14
0.65,28,2011,3,25.0,15
0.635,77,2011,4,28.0,16
0.65,21,2011,5,77.0,17
0.65,24,2011,6,21.0,18
0.65,15,2011,7,24.0,19
0.65,24,2011,8,15.0,20
0.65,179,2011,9,24.0,21
